DataRef;Intervalo;CodPrograma;Canal;Vol_Real;Vol_Previsto;Delta_Volume;Vol_Atendidas;Vol_Atendidas_NS_Real;Vol_Abandono;Taxa_Abandono_Atual;HC_Real_Equiv;HC_Previsto;Delta_HC;Faltas_Qtd_Daily;Ferias_Qtd_Daily;ABS_Taxa_Daily_Atual;TMA_Real_Agora;TMA_Previsto_Erlang;TME_Real_Agora;Pausa_Tecnica_Sec;Pausa_Pessoal_Sec;Nivel_Servico_Real_Ate_Agora;Nivel_Servico_Previsto_IA;Nivel_Servico_Meia_Hora_Anterior;Impacto_Pilar_Pessoas;Impacto_Pilar_Volumetria;Impacto_Pilar_TMA;Impacto_Pilar_Contexto;Ofensor_1_Nome;Ofensor_1_Peso_NS;Ofensor_1_Pilar;Ofensor_2_Nome;Ofensor_2_Peso_NS;Ofensor_2_Pilar;Ofensor_3_Nome;Ofensor_3_Peso_NS;Ofensor_3_Pilar;Impulsionador_1_Nome;Impulsionador_1_Peso_NS;Impulsionador_1_Pilar;Impulsionador_2_Nome;Impulsionador_2_Peso_NS;Impulsionador_2_Pilar;Impulsionador_3_Nome;Impulsionador_3_Peso_NS;Impulsionador_3_Pilar
17/04/2026;02:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17/04/2026;03:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17/04/2026;03:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17/04/2026;04:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17/04/2026;04:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17/04/2026;05:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17/04/2026;05:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;400.000;-400.000;0;0;0;0;0.000000;0;0;0;0;0.0468;0.0000;-0.0069;-0.1110;-0.1096;0.0130;Pressao_Prevista_Vol_HC;-0.0872;Causas_Raiz;Vol_Previsto;-0.0841;Volumetria;TME_Real_Avg_Lag_1;-0.0724;TMA;Hora;0.0152;Contexto_Temporal;Ferias_Qtd_Daily;0.0121;Pessoas;Margem_Capacidade;0.0049;Causas_Raiz
17/04/2026;06:00:00;347851;7;0;236.610;-236.610;0;0;0;0;0.00;2.400.000;-2.400.000;0;0;0;0;636.667.159;0;0;0;0;0.4362;0.0000;-0.0238;0.0700;-0.0629;0.0085;TME_Real_Avg_Lag_1;-0.0840;TMA;HC_Previsto;-0.0260;Pessoas;ABS_Taxa_Daily;-0.0200;Pessoas;Pressao_Prevista_Vol_HC;0.0966;Causas_Raiz;Desvio_Volume_Pct_Lag_1;0.0514;Volumetria;Ferias_Qtd_Daily;0.0409;Pessoas
17/04/2026;06:30:00;347851;7;0;468.366;-468.366;0;0;0;0;0.00;3.000.000;-3.000.000;0;0;0;0;618.038.339;0;0;0;0;0.3546;0.0000;-0.0212;-0.0096;-0.1182;0.0104;Desvio_Volume_Pct_Lag_1;-0.1291;Volumetria;TME_Real_Avg_Lag_1;-0.1067;TMA;PerdaLog_Taxa_Daily;-0.0362;Pessoas;Vol_Previsto;0.1188;Volumetria;Pressao_Prevista_Vol_HC;0.1149;Causas_Raiz;NewHire_Pct_Daily;0.0277;Pessoas
17/04/2026;07:00:00;347851;7;0;855.243;-855.243;0;0;0;0;0.00;3.600.000;-3.600.000;0;0;0;0;520.092.560;0;0;0;0;0.2803;0.0000;-0.0234;-0.0662;-0.1298;0.0039;Desvio_Volume_Pct_Lag_1;-0.1514;Volumetria;TME_Real_Avg_Lag_1;-0.1162;TMA;PerdaLog_Taxa_Daily;-0.0367;Pessoas;Pressao_Prevista_Vol_HC;0.1002;Causas_Raiz;Vol_Previsto;0.0843;Volumetria;NewHire_Pct_Daily;0.0245;Pessoas
17/04/2026;07:30:00;347851;7;0;1.502.964;-1.502.964;0;0;0;0;0.00;4.400.000;-4.400.000;0;0;0;0;537.918.620;0;0;0;0;0.2208;0.0000;-0.0281;-0.0761;-0.1689;0.0059;Desvio_Volume_Pct_Lag_1;-0.1584;Volumetria;TME_Real_Avg_Lag_1;-0.1256;TMA;Delta_TMA_Lag_1;-0.0424;TMA;Pressao_Prevista_Vol_HC;0.0961;Causas_Raiz;Vol_Previsto;0.0814;Volumetria;Indicador_Sufoco;0.0274;Causas_Raiz
17/04/2026;08:00:00;347851;7;0;3.117.642;-3.117.642;0;0;0;0;0.00;5.800.000;-5.800.000;0;0;0;0;541.133.860;0;0;0;0;0.1325;0.0000;-0.0430;-0.1001;-0.1908;0.0026;Desvio_Volume_Pct_Lag_1;-0.1741;Volumetria;TME_Real_Avg_Lag_1;-0.1258;TMA;Delta_TMA_Lag_1;-0.0559;TMA;Pressao_Prevista_Vol_HC;0.0909;Causas_Raiz;Vol_Previsto;0.0730;Volumetria;NewHire_Pct_Daily;0.0214;Pessoas
17/04/2026;08:30:00;347851;7;0;4.542.099;-4.542.099;0;0;0;0;0.00;8.400.000;-8.400.000;0;0;0;0;563.578.270;0;0;0;0;0.1188;0.0000;-0.0430;-0.1020;-0.1951;0.0026;Desvio_Volume_Pct_Lag_1;-0.1741;Volumetria;TME_Real_Avg_Lag_1;-0.1263;TMA;Delta_TMA_Lag_1;-0.0595;TMA;Pressao_Prevista_Vol_HC;0.0893;Causas_Raiz;Vol_Previsto;0.0711;Volumetria;NewHire_Pct_Daily;0.0214;Pessoas
17/04/2026;09:00:00;347851;7;0;5.994.435;-5.994.435;0;0;0;0;0.00;9.000.000;-9.000.000;0;0;0;0;583.097.399;0;0;0;0;0.1073;0.0000;-0.0359;-0.1080;-0.1960;-0.0052;Desvio_Volume_Pct_Lag_1;-0.1749;Volumetria;TME_Real_Avg_Lag_1;-0.1259;TMA;Delta_TMA_Lag_1;-0.0615;TMA;Pressao_Prevista_Vol_HC;0.0841;Causas_Raiz;Vol_Previsto;0.0656;Volumetria;NewHire_Pct_Daily;0.0218;Pessoas
17/04/2026;09:30:00;347851;7;0;6.856.785;-6.856.785;0;0;0;0;0.00;11.100.000;-11.100.000;0;0;0;0;612.885.950;0;0;0;0;0.1073;0.0000;-0.0362;-0.1074;-0.1959;-0.0052;Desvio_Volume_Pct_Lag_1;-0.1742;Volumetria;TME_Real_Avg_Lag_1;-0.1258;TMA;Delta_TMA_Lag_1;-0.0615;TMA;Pressao_Prevista_Vol_HC;0.0841;Causas_Raiz;Vol_Previsto;0.0656;Volumetria;NewHire_Pct_Daily;0.0218;Pessoas
17/04/2026;10:00:00;347851;7;0;7.444.956;-7.444.956;0;0;0;0;0.00;12.600.000;-12.600.000;0;0;0;0;616.587.500;0;0;0;0;0.0981;0.0000;-0.0396;-0.1072;-0.1974;-0.0108;Desvio_Volume_Pct_Lag_1;-0.1741;Volumetria;TME_Real_Avg_Lag_1;-0.1261;TMA;Delta_TMA_Lag_1;-0.0627;TMA;Pressao_Prevista_Vol_HC;0.0845;Causas_Raiz;Vol_Previsto;0.0656;Volumetria;NewHire_Pct_Daily;0.0207;Pessoas
17/04/2026;10:30:00;347851;7;0;8.211.921;-8.211.921;0;0;0;0;0.00;13.800.000;-13.800.000;0;0;0;0;639.707.070;0;0;0;0;0.0954;0.0000;-0.0391;-0.1086;-0.1971;-0.0111;Desvio_Volume_Pct_Lag_1;-0.1741;Volumetria;TME_Real_Avg_Lag_1;-0.1258;TMA;Delta_TMA_Lag_1;-0.0627;TMA;Pressao_Prevista_Vol_HC;0.0833;Causas_Raiz;Vol_Previsto;0.0642;Volumetria;NewHire_Pct_Daily;0.0207;Pessoas
17/04/2026;11:00:00;347851;7;0;8.182.341;-8.182.341;0;0;0;0;0.00;15.900.000;-15.900.000;0;0;0;0;634.723.900;0;0;0;0;0.0951;0.0000;-0.0427;-0.1099;-0.2014;-0.0115;Desvio_Volume_Pct_Lag_1;-0.1737;Volumetria;TME_Real_Avg_Lag_1;-0.1264;TMA;Delta_TMA_Lag_1;-0.0650;TMA;Pressao_Prevista_Vol_HC;0.0883;Causas_Raiz;Vol_Previsto;0.0628;Volumetria;NewHire_Pct_Daily;0.0202;Pessoas
17/04/2026;11:30:00;347851;7;0;8.098.659;-8.098.659;0;0;0;0;0.00;16.200.000;-16.200.000;0;0;0;0;644.345.680;0;0;0;0;0.0951;0.0000;-0.0425;-0.1100;-0.2012;-0.0115;Desvio_Volume_Pct_Lag_1;-0.1739;Volumetria;TME_Real_Avg_Lag_1;-0.1264;TMA;Delta_TMA_Lag_1;-0.0648;TMA;Pressao_Prevista_Vol_HC;0.0880;Causas_Raiz;Vol_Previsto;0.0628;Volumetria;NewHire_Pct_Daily;0.0202;Pessoas
17/04/2026;12:00:00;347851;7;0;7.598.226;-7.598.226;0;0;0;0;0.00;15.600.000;-15.600.000;0;0;0;0;644.326.959;0;0;0;0;0.1056;0.0000;-0.0371;-0.1098;-0.2026;-0.0078;Desvio_Volume_Pct_Lag_1;-0.1739;Volumetria;TME_Real_Avg_Lag_1;-0.1266;TMA;Delta_TMA_Lag_1;-0.0662;TMA;Pressao_Prevista_Vol_HC;0.0884;Causas_Raiz;Vol_Previsto;0.0630;Volumetria;NewHire_Pct_Daily;0.0217;Pessoas
17/04/2026;12:30:00;347851;7;0;7.347.834;-7.347.834;0;0;0;0;0.00;14.700.000;-14.700.000;0;0;0;0;630.998.989;0;0;0;0;0.1046;0.0000;-0.0371;-0.1098;-0.2030;-0.0078;Desvio_Volume_Pct_Lag_1;-0.1739;Volumetria;TME_Real_Avg_Lag_1;-0.1266;TMA;Delta_TMA_Lag_1;-0.0662;TMA;Pressao_Prevista_Vol_HC;0.0878;Causas_Raiz;Vol_Previsto;0.0630;Volumetria;NewHire_Pct_Daily;0.0217;Pessoas
17/04/2026;13:00:00;347851;7;0;7.269.714;-7.269.714;0;0;0;0;0.00;14.900.000;-14.900.000;0;0;0;0;639.924.779;0;0;0;0;0.1241;0.0000;-0.0300;-0.1091;-0.1999;0.0007;Desvio_Volume_Pct_Lag_1;-0.1739;Volumetria;TME_Real_Avg_Lag_1;-0.1264;TMA;Delta_TMA_Lag_1;-0.0638;TMA;Pressao_Prevista_Vol_HC;0.0877;Causas_Raiz;Vol_Previsto;0.0637;Volumetria;NewHire_Pct_Daily;0.0202;Pessoas
17/04/2026;13:30:00;347851;7;0;7.365.675;-7.365.675;0;0;0;0;0.00;15.300.000;-15.300.000;0;0;0;0;625.991.290;0;0;0;0;0.1544;0.0000;-0.0254;-0.1074;-0.1932;0.0015;Desvio_Volume_Pct_Lag_1;-0.1739;Volumetria;TME_Real_Avg_Lag_1;-0.1264;TMA;Delta_TMA_Lag_1;-0.0571;TMA;Pressao_Prevista_Vol_HC;0.0981;Causas_Raiz;Vol_Previsto;0.0655;Volumetria;NewHire_Pct_Daily;0.0202;Pessoas
17/04/2026;14:00:00;347851;7;0;7.388.613;-7.388.613;0;0;0;0;0.00;15.100.000;-15.100.000;0;0;0;0;652.139.409;0;0;0;0;0.1232;0.0000;-0.0300;-0.1091;-0.2003;0.0002;Desvio_Volume_Pct_Lag_1;-0.1739;Volumetria;TME_Real_Avg_Lag_1;-0.1264;TMA;Delta_TMA_Lag_1;-0.0640;TMA;Pressao_Prevista_Vol_HC;0.0877;Causas_Raiz;Vol_Previsto;0.0637;Volumetria;NewHire_Pct_Daily;0.0202;Pessoas
17/04/2026;14:30:00;347851;7;0;7.487.202;-7.487.202;0;0;0;0;0.00;14.400.000;-14.400.000;0;0;0;0;641.482.179;0;0;0;0;0.1198;0.0000;-0.0286;-0.1097;-0.2049;0.0010;Desvio_Volume_Pct_Lag_1;-0.1737;Volumetria;TME_Real_Avg_Lag_1;-0.1266;TMA;Delta_TMA_Lag_1;-0.0679;TMA;Pressao_Prevista_Vol_HC;0.0873;Causas_Raiz;Vol_Previsto;0.0630;Volumetria;NewHire_Pct_Daily;0.0217;Pessoas
17/04/2026;15:00:00;347851;7;0;7.280.295;-7.280.295;0;0;0;0;0.00;14.600.000;-14.600.000;0;0;0;0;652.840.759;0;0;0;0;0.1198;0.0000;-0.0326;-0.1109;-0.2027;-0.0025;Desvio_Volume_Pct_Lag_1;-0.1748;Volumetria;TME_Real_Avg_Lag_1;-0.1265;TMA;Delta_TMA_Lag_1;-0.0661;TMA;Pressao_Prevista_Vol_HC;0.0909;Causas_Raiz;Vol_Previsto;0.0629;Volumetria;NewHire_Pct_Daily;0.0202;Pessoas
17/04/2026;15:30:00;347851;7;0;7.654.683;-7.654.683;0;0;0;0;0.00;14.000.000;-14.000.000;0;0;0;0;648.215.870;0;0;0;0;0.1217;0.0000;-0.0285;-0.1044;-0.2047;-0.0025;Desvio_Volume_Pct_Lag_1;-0.1747;Volumetria;TME_Real_Avg_Lag_1;-0.1267;TMA;Delta_TMA_Lag_1;-0.0677;TMA;Pressao_Prevista_Vol_HC;0.0903;Causas_Raiz;Vol_Previsto;0.0692;Volumetria;NewHire_Pct_Daily;0.0217;Pessoas
17/04/2026;16:00:00;347851;7;0;8.258.532;-8.258.532;0;0;0;0;0.00;13.000.000;-13.000.000;0;0;0;0;664.980.379;0;0;0;0;0.1163;0.0000;-0.0276;-0.1098;-0.2024;-0.0015;Desvio_Volume_Pct_Lag_1;-0.1746;Volumetria;TME_Real_Avg_Lag_1;-0.1259;TMA;Delta_TMA_Lag_1;-0.0677;TMA;Pressao_Prevista_Vol_HC;0.0861;Causas_Raiz;Vol_Previsto;0.0636;Volumetria;NewHire_Pct_Daily;0.0222;Pessoas
17/04/2026;16:30:00;347851;7;0;7.746.090;-7.746.090;0;0;0;0;0.00;12.600.000;-12.600.000;0;0;0;0;656.231.089;0;0;0;0;0.1163;0.0000;-0.0271;-0.1097;-0.2026;-0.0019;Desvio_Volume_Pct_Lag_1;-0.1746;Volumetria;TME_Real_Avg_Lag_1;-0.1259;TMA;Delta_TMA_Lag_1;-0.0678;TMA;Pressao_Prevista_Vol_HC;0.0857;Causas_Raiz;Vol_Previsto;0.0636;Volumetria;NewHire_Pct_Daily;0.0228;Pessoas
17/04/2026;17:00:00;347851;7;0;6.927.222;-6.927.222;0;0;0;0;0.00;12.800.000;-12.800.000;0;0;0;0;670.714.080;0;0;0;0;0.1359;0.0000;-0.0226;-0.1044;-0.2039;0.0036;Desvio_Volume_Pct_Lag_1;-0.1747;Volumetria;TME_Real_Avg_Lag_1;-0.1266;TMA;Delta_TMA_Lag_1;-0.0674;TMA;Pressao_Prevista_Vol_HC;0.0896;Causas_Raiz;Vol_Previsto;0.0692;Volumetria;NewHire_Pct_Daily;0.0217;Pessoas
17/04/2026;17:30:00;347851;7;0;6.359.310;-6.359.310;0;0;0;0;0.00;12.000.000;-12.000.000;0;0;0;0;671.538.059;0;0;0;0;0.1359;0.0000;-0.0220;-0.1044;-0.2045;0.0036;Desvio_Volume_Pct_Lag_1;-0.1747;Volumetria;TME_Real_Avg_Lag_1;-0.1266;TMA;Delta_TMA_Lag_1;-0.0679;TMA;Pressao_Prevista_Vol_HC;0.0896;Causas_Raiz;Vol_Previsto;0.0692;Volumetria;NewHire_Pct_Daily;0.0222;Pessoas
17/04/2026;18:00:00;347851;7;0;5.425.146;-5.425.146;0;0;0;0;0.00;11.400.000;-11.400.000;0;0;0;0;689.963.430;0;0;0;0;0.1539;0.0000;-0.0195;-0.1109;-0.1986;0.0036;Desvio_Volume_Pct_Lag_1;-0.1748;Volumetria;TME_Real_Avg_Lag_1;-0.1267;TMA;Delta_TMA_Lag_1;-0.0624;TMA;Pressao_Prevista_Vol_HC;0.0997;Causas_Raiz;Vol_Previsto;0.0629;Volumetria;NewHire_Pct_Daily;0.0222;Pessoas
17/04/2026;18:30:00;347851;7;0;4.862.115;-4.862.115;0;0;0;0;0.00;10.500.000;-10.500.000;0;0;0;0;671.012.560;0;0;0;0;0.1539;0.0000;-0.0196;-0.1109;-0.1986;0.0034;Desvio_Volume_Pct_Lag_1;-0.1748;Volumetria;TME_Real_Avg_Lag_1;-0.1267;TMA;Delta_TMA_Lag_1;-0.0624;TMA;Pressao_Prevista_Vol_HC;0.0999;Causas_Raiz;Vol_Previsto;0.0629;Volumetria;NewHire_Pct_Daily;0.0221;Pessoas
17/04/2026;19:00:00;347851;7;0;4.363.341;-4.363.341;0;0;0;0;0.00;9.800.000;-9.800.000;0;0;0;0;674.751.330;0;0;0;0;0.1677;0.0000;-0.0196;-0.1081;-0.1954;0.0031;Desvio_Volume_Pct_Lag_1;-0.1745;Volumetria;TME_Real_Avg_Lag_1;-0.1264;TMA;Delta_TMA_Lag_1;-0.0595;TMA;Pressao_Prevista_Vol_HC;0.1018;Causas_Raiz;Vol_Previsto;0.0653;Volumetria;NewHire_Pct_Daily;0.0221;Pessoas
17/04/2026;19:30:00;347851;7;0;3.895.770;-3.895.770;0;0;0;0;0.00;9.200.000;-9.200.000;0;0;0;0;678.603.449;0;0;0;0;0.1872;0.0000;-0.0192;-0.1070;-0.1884;0.0031;Desvio_Volume_Pct_Lag_1;-0.1733;Volumetria;TME_Real_Avg_Lag_1;-0.1244;TMA;Delta_TMA_Lag_1;-0.0595;TMA;Pressao_Prevista_Vol_HC;0.1027;Causas_Raiz;Vol_Previsto;0.0653;Volumetria;NewHire_Pct_Daily;0.0221;Pessoas
17/04/2026;20:00:00;347851;7;0;3.360.774;-3.360.774;0;0;0;0;0.00;8.300.000;-8.300.000;0;0;0;0;685.465.179;0;0;0;0;0.1803;0.0000;-0.0203;-0.1045;-0.1873;-0.0022;Desvio_Volume_Pct_Lag_1;-0.1733;Volumetria;TME_Real_Avg_Lag_1;-0.1245;TMA;Delta_TMA_Lag_1;-0.0596;TMA;Pressao_Prevista_Vol_HC;0.0996;Causas_Raiz;Vol_Previsto;0.0678;Volumetria;NewHire_Pct_Daily;0.0223;Pessoas
17/04/2026;20:30:00;347851;7;0;2.875.941;-2.875.941;0;0;0;0;0.00;7.500.000;-7.500.000;0;0;0;0;691.263.979;0;0;0;0;0.1801;0.0000;-0.0203;-0.1051;-0.1873;-0.0012;Desvio_Volume_Pct_Lag_1;-0.1733;Volumetria;TME_Real_Avg_Lag_1;-0.1244;TMA;Delta_TMA_Lag_1;-0.0596;TMA;Pressao_Prevista_Vol_HC;0.0987;Causas_Raiz;Vol_Previsto;0.0672;Volumetria;NewHire_Pct_Daily;0.0223;Pessoas
17/04/2026;21:00:00;347851;7;0;2.325.729;-2.325.729;0;0;0;0;0.00;6.300.000;-6.300.000;0;0;0;0;696.789.989;0;0;0;0;0.1801;0.0000;-0.0203;-0.1053;-0.1874;-0.0003;Desvio_Volume_Pct_Lag_1;-0.1733;Volumetria;TME_Real_Avg_Lag_1;-0.1243;TMA;Delta_TMA_Lag_1;-0.0597;TMA;Pressao_Prevista_Vol_HC;0.0981;Causas_Raiz;Vol_Previsto;0.0670;Volumetria;NewHire_Pct_Daily;0.0223;Pessoas
17/04/2026;21:30:00;347851;7;0;1.614.351;-1.614.351;0;0;0;0;0.00;5.100.000;-5.100.000;0;0;0;0;701.116.549;0;0;0;0;0.1855;0.0000;-0.0287;-0.0859;-0.1904;-0.0017;Desvio_Volume_Pct_Lag_1;-0.1654;Volumetria;TME_Real_Avg_Lag_1;-0.1256;TMA;Delta_TMA_Lag_1;-0.0546;TMA;Pressao_Prevista_Vol_HC;0.0980;Causas_Raiz;Vol_Previsto;0.0786;Volumetria;Indicador_Sufoco;0.0268;Causas_Raiz
17/04/2026;22:00:00;347851;7;0;1.271.175;-1.271.175;0;0;0;0;0.00;3.700.000;-3.700.000;0;0;0;0;679.380.709;0;0;0;0;0.1686;0.0000;-0.0262;-0.1017;-0.1885;0.0002;Desvio_Volume_Pct_Lag_1;-0.1741;Volumetria;TME_Real_Avg_Lag_1;-0.1256;TMA;Delta_TMA_Lag_1;-0.0553;TMA;Pressao_Prevista_Vol_HC;0.0976;Causas_Raiz;Vol_Previsto;0.0715;Volumetria;NewHire_Pct_Daily;0.0223;Pessoas
17/04/2026;22:30:00;347851;7;0;946.233;-946.233;0;0;0;0;0.00;3.300.000;-3.300.000;0;0;0;0;714.939.089;0;0;0;0;0.2124;0.0000;-0.0274;-0.0762;-0.1723;0.0004;Desvio_Volume_Pct_Lag_1;-0.1619;Volumetria;TME_Real_Avg_Lag_1;-0.1256;TMA;Delta_TMA_Lag_1;-0.0505;TMA;Pressao_Prevista_Vol_HC;0.0996;Causas_Raiz;Vol_Previsto;0.0848;Volumetria;NewHire_Pct_Daily;0.0230;Pessoas
17/04/2026;23:00:00;347851;7;0;673.218;-673.218;0;0;0;0;0.00;1.900.000;-1.900.000;0;0;0;0;683.719.889;0;0;0;0;0.2298;0.0000;-0.0025;-0.0950;-0.1747;0.0089;Desvio_Volume_Pct_Lag_1;-0.1602;Volumetria;TME_Real_Avg_Lag_1;-0.1242;TMA;Delta_TMA_Lag_1;-0.0642;TMA;Pressao_Prevista_Vol_HC;0.0944;Causas_Raiz;Vol_Previsto;0.0643;Volumetria;Indicador_Sufoco;0.0264;Causas_Raiz
17/04/2026;23:30:00;347851;7;0;267.885;-267.885;0;0;0;0;0.00;500.000;-500.000;0;0;0;0;671.741.330;0;0;0;0;0.2190;0.0000;0.0043;-0.1022;-0.1641;0.0071;Desvio_Volume_Pct_Lag_1;-0.1230;Volumetria;TME_Real_Avg_Lag_1;-0.1029;TMA;Delta_TMA_Lag_1;-0.0602;TMA;Pressao_Prevista_Vol_HC;0.0974;Causas_Raiz;Vol_Previsto;0.0199;Volumetria;Ferias_Qtd_Daily;0.0196;Pessoas
18/04/2026;00:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;00:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;01:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;01:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;02:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;02:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;03:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;03:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;04:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;04:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;05:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
18/04/2026;05:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;200.000;-200.000;0;0;0;0;0.000000;0;0;0;0;0.0462;0.0000;-0.0102;-0.1105;-0.1095;0.0103;Pressao_Prevista_Vol_HC;-0.0852;Causas_Raiz;Vol_Previsto;-0.0835;Volumetria;TME_Real_Avg_Lag_1;-0.0727;TMA;Hora;0.0150;Contexto_Temporal;Ferias_Qtd_Daily;0.0121;Pessoas;Margem_Capacidade;0.0053;Causas_Raiz
18/04/2026;06:00:00;347851;7;0;187.692;-187.692;0;0;0;0;0.00;1.200.000;-1.200.000;0;0;0;0;640.334.700;0;0;0;0;0.3886;0.0000;0.0045;0.0119;-0.0731;0.0063;TME_Real_Avg_Lag_1;-0.0883;TMA;Vol_Previsto;-0.0282;Volumetria;Indicador_Sufoco;-0.0266;Causas_Raiz;Pressao_Prevista_Vol_HC;0.1170;Causas_Raiz;Ferias_Qtd_Daily;0.0453;Pessoas;Desvio_Volume_Pct_Lag_1;0.0394;Volumetria
